Date,Crop_Type,Region,Production_Volume_Tonnes,Price_Per_Tonne_USD,Temperature_Celsius,Rainfall_mm
2017-03-05 22:26:57.443488672,Sorghum,Muranga,113,94.42,26.6,16.2
2017-03-06 22:59:30.474094816,Beans,Kisii,792,83.39,24.7,162.3
2017-03-07 23:32:03.504700928,Maize,Kisii,895,125.57,20.4,164.1
2017-03-09 00:04:36.535307040,Beans,Mombasa,570,98.8,26.0,149.4
2017-03-10 00:37:09.565913184,Sugarcane,Embu,964,82.24,31.3,24.7
2017-03-11 01:09:42.596519296,Maize,Nairobi,684,50.88,28.1,0.1
2017-03-12 01:42:15.627125408,Coffee,Kisii,166,147.35,32.6,170.3
2017-03-13 02:14:48.657731520,Coffee,Muranga,258,125.73,19.4,122.2
2017-03-14 02:47:21.688337664,Coffee,Kisii,537,110.14,19.4,68.0
2017-03-15 03:19:54.718943776,Sorghum,Eldoret,210,115.23,21.2,121.6
2017-03-16 03:52:27.749549888,Wheat,Nakuru,344,123.38,28.1,8.4
2017-03-17 04:25:00.780156032,Sugarcane,Meru,389,136.57,33.9,198.6
2017-03-18 04:57:33.810762144,Wheat,Mombasa,556,66.55,28.2,131.1
2017-03-19 05:30:06.841368256,Rice,Kisii,431,109.21,27.6,110.4
2017-03-20 06:02:39.871974368,Wheat,Embu,586,139.37,19.5,54.0
2017-03-21 06:35:12.902580512,Maize,Kisii,355,129.33,34.2,169.2
2017-03-22 07:07:45.933186624,Beans,Nairobi,605,79.23,24.4,9.1
2017-03-23 07:40:18.963792736,Sorghum,Kisii,131,74.18,29.0,27.7
2017-03-24 08:12:51.994398880,Rice,Embu,190,59.59,30.3,73.9
2017-03-25 08:45:25.025004992,Sugarcane,Eldoret,945,85.15,15.6,105.0
2017-03-26 09:17:58.055611104,Sorghum,Kisii,911,65.72,33.2,130.0
2017-03-27 09:50:31.086217216,Tea,Meru,542,56.48,33.1,166.3
2017-03-28 10:23:04.116823360,Beans,Kisii,177,76.27,33.0,95.3
2017-03-29 10:55:37.147429472,Coffee,Muranga,300,60.33,15.1,133.6
2017-03-30 11:28:10.178035584,Sorghum,Eldoret,782,93.31,22.0,179.0
2017-03-31 12:00:43.208641728,Coffee,Mombasa,366,89.98,22.2,115.7
2017-04-01 12:33:16.239247840,Beans,Nakuru,604,57.95,21.9,4.3
2017-04-02 13:05:49.269853952,Maize,Muranga,130,79.21,25.8,193.6
2017-04-03 13:38:22.300460064,Wheat,Meru,990,57.49,34.6,50.9
2017-04-04 14:10:55.331066208,Sorghum,Nairobi,104,79.69,17.3,122.3
2017-04-05 14:43:28.361672320,Wheat,Nairobi,717,98.87,21.0,6.4
2017-04-06 15:16:01.392278432,Coffee,Eldoret,454,60.46,20.8,128.5
2017-04-07 15:48:34.422884576,Sugarcane,Kisii,950,79.88,18.0,83.1
2017-04-08 16:21:07.453490688,Sugarcane,Nairobi,684,124.05,34.6,16.0
2017-04-09 16:53:40.484096800,Tea,Meru,848,132.3,31.6,135.3
2017-04-10 17:26:13.514702912,Rice,Nakuru,185,85.89,16.0,7.7
2017-04-11 17:58:46.545309056,Tea,Nakuru,263,62.36,32.1,149.0
2017-04-12 18:31:19.575915168,Sugarcane,Muranga,641,117.32,32.9,124.9
2017-04-13 19:03:52.606521280,Beans,Mombasa,458,99.92,27.5,13.4
2017-04-14 19:36:25.637127424,Wheat,Meru,959,100.15,22.3,109.9
2017-04-15 20:08:58.667733536,Sorghum,Meru,574,88.71,26.0,125.7
2017-04-16 20:41:31.698339648,Sorghum,Eldoret,941,58.44,32.3,68.7
2017-04-17 21:14:04.728945760,Coffee,Eldoret,575,103.26,22.6,179.5
2017-04-18 21:46:37.759551904,Tea,Nakuru,589,110.96,29.9,182.8
2017-04-19 22:19:10.790158016,Beans,Muranga,610,106.87,20.6,43.2
2017-04-20 22:51:43.820764128,Tea,Kisii,220,98.75,15.9,92.0
2017-04-21 23:24:16.851370272,Wheat,Muranga,877,76.94,20.0,188.9
2017-04-22 23:56:49.881976384,Tea,Kisii,559,129.16,31.1,7.9
2017-04-24 00:29:22.912582496,Sugarcane,Meru,469,127.99,31.7,33.1
2017-04-25 01:01:55.943188608,Tea,Eldoret,493,136.45,22.1,25.4
2017-04-26 01:34:28.973794752,Sorghum,Kisii,504,105.07,23.1,20.0
2017-04-27 02:07:02.004400864,Coffee,Nairobi,281,54.05,28.6,184.1
2017-04-28 02:39:35.035006976,Rice,Mombasa,397,144.12,19.1,124.7
2017-04-29 03:12:08.065613120,Maize,Mombasa,768,63.5,26.5,43.3
2017-04-30 03:44:41.096219232,Wheat,Mombasa,706,106.3,29.4,131.8
2017-05-01 04:17:14.126825344,Beans,Muranga,272,70.96,27.2,96.9
2017-05-02 04:49:47.157431456,Maize,Embu,131,68.75,18.0,104.2
2017-05-03 05:22:20.188037600,Rice,Muranga,228,96.61,26.1,18.9
2017-05-04 05:54:53.218643712,Maize,Embu,876,78.98,18.4,42.7
2017-05-05 06:27:26.249249824,Wheat,Embu,532,116.12,24.0,117.2
2017-05-06 06:59:59.279855968,Beans,Mombasa,546,118.39,19.8,53.7
2017-05-07 07:32:32.310462080,Sugarcane,Nakuru,720,72.1,26.7,67.6
2017-05-08 08:05:05.341068192,Maize,Embu,382,92.85,29.7,144.6
2017-05-09 08:37:38.371674336,Sugarcane,Kisii,749,76.06,21.8,58.0
2017-05-10 09:10:11.402280448,Maize,Embu,339,53.18,22.7,65.3
2017-05-11 09:42:44.432886560,Tea,Nakuru,163,56.61,18.3,2.9
2017-05-12 10:15:17.463492672,Rice,Nairobi,759,110.69,20.0,52.4
2017-05-13 10:47:50.494098816,Tea,Embu,850,143.35,28.5,175.1
2017-05-14 11:20:23.524704928,Beans,Muranga,804,92.29,23.2,22.5
2017-05-15 11:52:56.555311040,Coffee,Mombasa,848,60.12,34.3,89.1
2017-05-16 12:25:29.585917184,Maize,Nakuru,113,80.18,31.6,87.6
2017-05-17 12:58:02.616523296,Rice,Meru,721,85.84,30.1,111.2
2017-05-18 13:30:35.647129408,Tea,Embu,623,105.28,16.5,193.4
2017-05-19 14:03:08.677735520,Sorghum,Kisii,172,59.22,18.4,62.7
2017-05-20 14:35:41.708341664,Rice,Mombasa,671,99.15,20.4,197.4
2017-05-21 15:08:14.738947776,Beans,Kisii,610,83.27,16.0,27.5
2017-05-22 15:40:47.769553888,Sorghum,Mombasa,449,66.09,24.7,189.7
2017-05-23 16:13:20.800160032,Wheat,Muranga,757,146.59,32.9,117.8
2017-05-24 16:45:53.830766144,Wheat,Kisii,210,74.97,30.7,80.8
2017-05-25 17:18:26.861372256,Coffee,Nairobi,929,64.33,24.4,18.8
2017-05-26 17:50:59.891978368,Wheat,Kisii,846,99.45,25.5,124.9
2017-05-27 18:23:32.922584512,Maize,Meru,966,117.98,34.1,111.0
2017-05-28 18:56:05.953190624,Coffee,Meru,507,139.47,27.4,146.2
2017-05-29 19:28:38.983796736,Wheat,Meru,743,83.89,20.8,98.7
2017-05-30 20:01:12.014402880,Rice,Meru,809,86.56,27.6,64.4
2017-05-31 20:33:45.045008992,Beans,Eldoret,910,92.13,27.1,2.3
2017-06-01 21:06:18.075615104,Coffee,Mombasa,202,104.03,18.1,93.2
2017-06-02 21:38:51.106221216,Coffee,Meru,316,52.56,25.4,134.1
2017-06-03 22:11:24.136827360,Wheat,Eldoret,776,55.9,23.4,171.0
2017-06-04 22:43:57.167433472,Sorghum,Kisii,485,141.16,16.6,11.9
2017-06-05 23:16:30.198039584,Rice,Meru,787,101.45,20.2,102.8
2017-06-06 23:49:03.228645728,Coffee,Embu,212,114.53,19.6,122.3
2017-06-08 00:21:36.259251840,Tea,Kisii,330,75.4,22.9,146.0
2017-06-09 00:54:09.289857952,Wheat,Kisii,663,66.43,15.0,14.5
2017-06-10 01:26:42.320464064,Sorghum,Meru,667,113.6,22.2,84.1
2017-06-11 01:59:15.351070208,Rice,Embu,593,81.41,26.6,185.9
2017-06-12 02:31:48.381676320,Wheat,Kisii,455,57.33,34.2,73.0
2017-06-13 03:04:21.412282432,Tea,Nakuru,834,147.91,32.4,92.7
2017-06-14 03:36:54.442888576,Sorghum,Eldoret,493,55.83,29.8,26.0
2017-06-15 04:09:27.473494688,Sorghum,Eldoret,965,101.56,16.3,43.1
2017-06-16 04:42:00.504100800,Maize,Kisii,288,93.16,24.0,97.7
2017-06-17 05:14:33.534706912,Beans,Nairobi,238,76.57,25.2,18.6
2017-06-18 05:47:06.565313056,Beans,Muranga,566,130.01,33.9,114.8
2017-06-19 06:19:39.595919168,Maize,Eldoret,110,66.95,27.8,134.6
2017-06-20 06:52:12.626525280,Maize,Nakuru,552,118.05,19.2,116.9
2017-06-21 07:24:45.657131424,Maize,Nairobi,243,126.93,27.0,89.5
2017-06-22 07:57:18.687737536,Tea,Nairobi,347,59.24,22.0,66.7
2017-06-23 08:29:51.718343648,Rice,Meru,590,103.33,16.5,129.7
2017-06-24 09:02:24.748949760,Sugarcane,Embu,708,136.88,27.8,131.9
2017-06-25 09:34:57.779555904,Sugarcane,Embu,634,126.29,18.0,89.4
2017-06-26 10:07:30.810162016,Tea,Embu,577,123.99,24.0,146.0
2017-06-27 10:40:03.840768128,Tea,Meru,825,113.08,18.8,196.5
2017-06-28 11:12:36.871374272,Wheat,Nakuru,299,81.23,22.2,51.4
2017-06-29 11:45:09.901980384,Beans,Nairobi,800,130.95,22.5,157.5
2017-06-30 12:17:42.932586496,Tea,Muranga,781,134.01,20.3,69.0
2017-07-01 12:50:15.963192608,Sugarcane,Embu,304,62.63,15.2,65.9
2017-07-02 13:22:48.993798752,Rice,Kisii,315,109.25,25.3,55.7
2017-07-03 13:55:22.024404864,Rice,Eldoret,126,147.06,31.0,135.4
2017-07-04 14:27:55.055010976,Maize,Nakuru,382,122.83,21.0,186.4
2017-07-05 15:00:28.085617120,Rice,Nakuru,907,52.74,31.4,124.5
2017-07-06 15:33:01.116223232,Rice,Mombasa,617,58.37,30.7,80.9
2017-07-07 16:05:34.146829344,Rice,Embu,702,78.7,29.6,118.3
2017-07-08 16:38:07.177435488,Beans,Nakuru,511,75.45,16.5,98.6
2017-07-09 17:10:40.208041600,Beans,Embu,424,77.73,31.3,65.0
2017-07-10 17:43:13.238647712,Sorghum,Mombasa,279,51.81,22.8,131.4
2017-07-11 18:15:46.269253824,Beans,Eldoret,859,68.93,33.6,151.1
2017-07-12 18:48:19.299859968,Wheat,Nakuru,108,146.41,25.5,178.2
2017-07-13 19:20:52.330466080,Sorghum,Embu,696,102.18,27.0,178.1
2017-07-14 19:53:25.361072192,Coffee,Nairobi,579,131.87,33.7,5.1
2017-07-15 20:25:58.391678336,Coffee,Nakuru,184,98.19,34.9,40.4
2017-07-16 20:58:31.422284448,Maize,Meru,740,143.08,26.7,57.1
2017-07-17 21:31:04.452890560,Rice,Kisii,934,108.01,23.4,167.3
2017-07-18 22:03:37.483496672,Tea,Muranga,758,133.53,34.0,184.9
2017-07-19 22:36:10.514102816,Coffee,Nairobi,555,88.49,28.6,193.1
2017-07-20 23:08:43.544708928,Coffee,Nakuru,186,53.17,21.6,123.9
2017-07-21 23:41:16.575315040,Tea,Nairobi,129,91.22,29.4,34.1
2017-07-23 00:13:49.605921184,Beans,Meru,494,137.49,31.4,96.2
2017-07-24 00:46:22.636527296,Rice,Kisii,615,96.02,16.2,7.0
2017-07-25 01:18:55.667133408,Rice,Nairobi,161,128.97,30.5,28.3
2017-07-26 01:51:28.697739520,Tea,Mombasa,462,134.21,21.7,38.0
2017-07-27 02:24:01.728345664,Wheat,Meru,980,64.48,31.8,190.1
2017-07-28 02:56:34.758951776,Sorghum,Mombasa,177,66.49,25.6,135.3
2017-07-29 03:29:07.789557888,Rice,Kisii,185,96.08,33.9,72.5
2017-07-30 04:01:40.820164032,Rice,Muranga,346,121.73,15.8,141.5
2017-07-31 04:34:13.850770144,Sugarcane,Nairobi,542,69.82,25.7,151.5
2017-08-01 05:06:46.881376256,Maize,Embu,381,79.11,26.7,13.7
2017-08-02 05:39:19.911982368,Sugarcane,Meru,537,64.71,29.4,65.5
2017-08-03 06:11:52.942588512,Coffee,Muranga,543,133.99,26.3,183.1
2017-08-04 06:44:25.973194624,Coffee,Nakuru,398,93.83,16.3,181.7
2017-08-05 07:16:59.003800736,Maize,Nairobi,792,92.67,28.4,193.1
2017-08-06 07:49:32.034406880,Sugarcane,Muranga,430,69.67,34.1,180.5
2017-08-07 08:22:05.065012992,Coffee,Nairobi,411,59.44,17.0,141.3
2017-08-08 08:54:38.095619104,Sorghum,Kisii,172,85.79,31.8,170.8
2017-08-09 09:27:11.126225216,Maize,Mombasa,791,88.38,31.9,196.3
2017-08-10 09:59:44.156831360,Coffee,Kisii,949,136.68,26.8,13.5
2017-08-11 10:32:17.187437472,Beans,Mombasa,412,92.43,32.8,73.1
2017-08-12 11:04:50.218043584,Sorghum,Muranga,404,93.3,30.4,81.2
2017-08-13 11:37:23.248649728,Maize,Mombasa,595,85.98,29.6,9.6
2017-08-14 12:09:56.279255840,Rice,Mombasa,353,142.66,31.4,29.1
2017-08-15 12:42:29.309861952,Tea,Meru,951,126.7,24.4,79.6
2017-08-16 13:15:02.340468064,Sorghum,Eldoret,634,75.75,16.7,89.6
2017-08-17 13:47:35.371074208,Maize,Mombasa,220,137.42,30.9,182.0
2017-08-18 14:20:08.401680320,Tea,Nairobi,774,112.73,23.6,172.4
2017-08-19 14:52:41.432286432,Rice,Eldoret,453,69.65,16.3,105.6
2017-08-20 15:25:14.462892576,Sugarcane,Kisii,669,96.39,34.3,33.1
2017-08-21 15:57:47.493498688,Tea,Eldoret,405,125.36,25.4,121.7
2017-08-22 16:30:20.524104800,Sugarcane,Nakuru,617,143.0,20.2,124.4
2017-08-23 17:02:53.554710912,Sorghum,Embu,988,123.56,27.0,73.1
2017-08-24 17:35:26.585317056,Sorghum,Eldoret,813,123.61,34.2,150.3
2017-08-25 18:07:59.615923168,Maize,Mombasa,330,149.14,21.7,175.7
2017-08-26 18:40:32.646529280,Tea,Mombasa,466,89.11,23.0,43.1
2017-08-27 19:13:05.677135424,Rice,Eldoret,172,84.31,22.7,41.7
2017-08-28 19:45:38.707741536,Wheat,Nakuru,295,133.62,33.8,96.1
2017-08-29 20:18:11.738347648,Wheat,Muranga,990,124.17,28.4,74.6
2017-08-30 20:50:44.768953760,Wheat,Eldoret,688,75.26,19.6,49.6
2017-08-31 21:23:17.799559904,Sorghum,Meru,345,139.71,31.1,179.9
2017-09-01 21:55:50.830166016,Tea,Kisii,308,83.51,29.3,130.4
2017-09-02 22:28:23.860772128,Beans,Meru,562,51.94,29.1,98.6
2017-09-03 23:00:56.891378272,Maize,Nairobi,488,123.68,21.9,101.8
2017-09-04 23:33:29.921984384,Rice,Kisii,879,60.32,21.4,126.3
2017-09-06 00:06:02.952590496,Sorghum,Muranga,941,62.41,18.3,57.3
2017-09-07 00:38:35.983196640,Rice,Nakuru,876,129.47,22.4,95.0
2017-09-08 01:11:09.013802752,Rice,Eldoret,304,135.64,26.3,24.6
2017-09-09 01:43:42.044408864,Maize,Muranga,256,136.29,33.6,133.4
2017-09-10 02:16:15.075014976,Sugarcane,Muranga,289,50.43,33.7,54.7
2017-09-11 02:48:48.105621120,Wheat,Kisii,245,100.76,21.6,156.6
2017-09-12 03:21:21.136227232,Coffee,Meru,652,135.7,26.0,10.9
2017-09-13 03:53:54.166833344,Maize,Nairobi,308,85.91,25.2,47.9
2017-09-14 04:26:27.197439488,Rice,Meru,322,108.69,26.3,140.1
2017-09-15 04:59:00.228045600,Coffee,Eldoret,984,68.49,32.7,183.6
2017-09-16 05:31:33.258651712,Sorghum,Nairobi,814,114.35,28.8,77.2
2017-09-17 06:04:06.289257824,Maize,Mombasa,696,146.25,30.8,17.6
2017-09-18 06:36:39.319863968,Sugarcane,Embu,718,99.92,16.3,110.3
2017-09-19 07:09:12.350470080,Rice,Muranga,440,56.66,23.6,47.7
2017-09-20 07:41:45.381076192,Beans,Embu,525,82.62,20.3,7.3
2017-09-21 08:14:18.411682336,Coffee,Kisii,309,94.14,26.8,153.4
2017-09-22 08:46:51.442288448,Coffee,Nakuru,126,121.14,24.5,157.5
2017-09-23 09:19:24.472894560,Wheat,Embu,542,69.34,25.2,129.4
2017-09-24 09:51:57.503500672,Rice,Meru,991,140.07,19.3,151.7
2017-09-25 10:24:30.534106816,Maize,Muranga,460,80.79,23.5,154.2
2017-09-26 10:57:03.564712928,Beans,Embu,208,136.55,22.5,8.9
2017-09-27 11:29:36.595319040,Rice,Meru,990,133.29,23.3,24.8
2017-09-28 12:02:09.625925184,Sugarcane,Meru,605,62.35,31.9,167.4
2017-09-29 12:34:42.656531296,Sorghum,Muranga,377,112.01,28.0,54.7
2017-09-30 13:07:15.687137408,Tea,Eldoret,463,113.19,34.1,190.1
2017-10-01 13:39:48.717743520,Sugarcane,Mombasa,996,129.97,24.5,102.6
2017-10-02 14:12:21.748349664,Rice,Meru,319,140.22,18.6,32.2
2017-10-03 14:44:54.778955776,Maize,Kisii,570,91.01,16.1,117.6
2017-10-04 15:17:27.809561888,Rice,Nairobi,334,146.39,26.2,24.2
2017-10-05 15:50:00.840168032,Sugarcane,Eldoret,778,102.43,30.5,65.9
2017-10-06 16:22:33.870774144,Sugarcane,Kisii,287,124.63,26.8,198.4
2017-10-07 16:55:06.901380256,Tea,Muranga,550,125.77,25.4,69.0
2017-10-08 17:27:39.931986368,Wheat,Kisii,669,103.44,26.1,31.2
2017-10-09 18:00:12.962592512,Coffee,Eldoret,315,121.01,22.7,86.0
2017-10-10 18:32:45.993198624,Tea,Embu,367,64.83,24.1,60.2
2017-10-11 19:05:19.023804736,Maize,Muranga,191,114.91,16.9,6.4
2017-10-12 19:37:52.054410880,Sugarcane,Eldoret,779,81.68,22.5,28.6
2017-10-13 20:10:25.085016992,Wheat,Nakuru,614,57.63,23.6,102.2
2017-10-14 20:42:58.115623104,Rice,Muranga,628,144.92,23.8,113.3
2017-10-15 21:15:31.146229216,Sugarcane,Mombasa,969,143.44,20.8,159.3
2017-10-16 21:48:04.176835360,Maize,Kisii,695,79.92,32.8,71.0
2017-10-17 22:20:37.207441472,Tea,Meru,891,102.52,27.9,134.6
2017-10-18 22:53:10.238047584,Wheat,Nakuru,745,66.19,33.2,89.1
2017-10-19 23:25:43.268653728,Maize,Mombasa,562,108.74,25.3,147.4
2017-10-20 23:58:16.299259840,Maize,Kisii,683,87.44,33.5,164.3
2017-10-22 00:30:49.329865952,Sorghum,Nairobi,770,129.71,29.8,10.7
2017-10-23 01:03:22.360472064,Wheat,Mombasa,350,108.92,34.0,98.0
2017-10-24 01:35:55.391078208,Beans,Embu,609,144.9,17.8,197.3
2017-10-25 02:08:28.421684320,Coffee,Mombasa,852,51.43,31.2,166.1
2017-10-26 02:41:01.452290432,Rice,Muranga,216,58.45,20.5,117.9
2017-10-27 03:13:34.482896576,Coffee,Embu,490,140.99,15.1,43.4
2017-10-28 03:46:07.513502688,Maize,Nairobi,157,120.55,26.5,190.2
2017-10-29 04:18:40.544108800,Sugarcane,Mombasa,656,55.15,33.5,194.9
2017-10-30 04:51:13.574714912,Sorghum,Muranga,181,117.12,19.3,126.0
2017-10-31 05:23:46.605321056,Maize,Nakuru,789,84.25,29.1,148.4
2017-11-01 05:56:19.635927168,Wheat,Meru,475,87.66,32.5,104.5
2017-11-02 06:28:52.666533280,Maize,Eldoret,308,117.93,17.2,107.8
2017-11-03 07:01:25.697139424,Wheat,Eldoret,964,64.89,22.2,12.1
2017-11-04 07:33:58.727745536,Sorghum,Kisii,836,58.84,17.7,165.1
2017-11-05 08:06:31.758351648,Maize,Nairobi,407,124.81,33.2,131.0
2017-11-06 08:39:04.788957792,Wheat,Kisii,173,84.19,23.4,84.4
2017-11-07 09:11:37.819563904,Tea,Meru,992,85.43,28.1,78.3
2017-11-08 09:44:10.850170016,Coffee,Mombasa,271,120.86,20.9,80.0
2017-11-09 10:16:43.880776128,Maize,Eldoret,623,87.18,20.6,166.8
2017-11-10 10:49:16.911382272,Tea,Meru,914,67.43,22.0,67.5
2017-11-11 11:21:49.941988384,Rice,Mombasa,819,140.95,23.9,120.1
2017-11-12 11:54:22.972594496,Coffee,Mombasa,762,68.34,22.7,70.2
2017-11-13 12:26:56.003200640,Coffee,Muranga,585,128.48,15.4,128.4
2017-11-14 12:59:29.033806752,Wheat,Muranga,447,85.53,22.7,179.1
2017-11-15 13:32:02.064412864,Coffee,Eldoret,902,99.04,17.3,158.3
2017-11-16 14:04:35.095018976,Coffee,Muranga,901,62.32,29.9,96.4
2017-11-17 14:37:08.125625120,Tea,Kisii,555,138.57,27.7,124.7
2017-11-18 15:09:41.156231232,Rice,Meru,682,127.35,31.6,50.4
2017-11-19 15:42:14.186837344,Wheat,Embu,304,70.06,27.4,156.7
2017-11-20 16:14:47.217443488,Wheat,Muranga,883,124.29,31.8,83.5
2017-11-21 16:47:20.248049600,Tea,Kisii,187,55.27,22.2,127.7
2017-11-22 17:19:53.278655712,Rice,Nakuru,461,78.73,18.5,48.6
2017-11-23 17:52:26.309261824,Sorghum,Kisii,762,93.74,21.5,166.4
2017-11-24 18:24:59.339867968,Beans,Nairobi,830,144.24,22.3,1.7
2017-11-25 18:57:32.370474080,Tea,Embu,482,51.62,24.2,115.7
2017-11-26 19:30:05.401080192,Sorghum,Embu,115,101.26,19.8,23.5
2017-11-27 20:02:38.431686336,Wheat,Nakuru,436,70.5,22.6,109.1
2017-11-28 20:35:11.462292448,Coffee,Eldoret,991,147.84,26.0,18.7
2017-11-29 21:07:44.492898560,Wheat,Mombasa,862,117.9,18.3,176.4
2017-11-30 21:40:17.523504672,Maize,Kisii,455,141.98,21.3,58.9
2017-12-01 22:12:50.554110816,Tea,Kisii,696,91.72,16.0,105.4
2017-12-02 22:45:23.584716928,Wheat,Mombasa,736,128.48,25.9,128.8
2017-12-03 23:17:56.615323040,Sugarcane,Muranga,779,101.34,27.0,8.1
2017-12-04 23:50:29.645929184,Coffee,Kisii,173,138.47,29.1,83.5
2017-12-06 00:23:02.676535296,Sorghum,Embu,697,98.7,24.5,120.0
2017-12-07 00:55:35.707141408,Wheat,Mombasa,619,122.92,20.1,193.6
2017-12-08 01:28:08.737747520,Maize,Mombasa,659,76.88,25.9,100.2
2017-12-09 02:00:41.768353664,Beans,Mombasa,138,128.92,34.5,88.7
2017-12-10 02:33:14.798959776,Maize,Embu,686,110.4,22.2,99.9
2017-12-11 03:05:47.829565888,Sugarcane,Muranga,393,149.72,20.6,132.7
2017-12-12 03:38:20.860172032,Maize,Nakuru,369,100.35,25.0,50.2
2017-12-13 04:10:53.890778144,Sorghum,Eldoret,893,136.12,21.6,81.0
2017-12-14 04:43:26.921384256,Sugarcane,Embu,151,140.96,27.5,132.8
2017-12-15 05:15:59.951990368,Rice,Embu,822,68.04,23.4,96.5
2017-12-16 05:48:32.982596512,Wheat,Kisii,312,118.51,16.5,86.7
2017-12-17 06:21:06.013202624,Rice,Muranga,424,90.47,31.3,23.2
2017-12-18 06:53:39.043808736,Wheat,Kisii,378,136.4,23.3,154.0
2017-12-19 07:26:12.074414880,Sorghum,Meru,508,95.62,22.3,151.0
2017-12-20 07:58:45.105020992,Wheat,Embu,378,66.36,28.7,39.7
2017-12-21 08:31:18.135627104,Rice,Meru,904,92.67,34.7,48.7
2017-12-22 09:03:51.166233216,Maize,Nakuru,592,82.84,16.8,184.6
2017-12-23 09:36:24.196839360,Tea,Kisii,353,120.06,28.2,153.0
2017-12-24 10:08:57.227445472,Sugarcane,Eldoret,579,120.48,33.7,175.5
2017-12-25 10:41:30.258051584,Beans,Nakuru,488,143.85,21.8,114.9
2017-12-26 11:14:03.288657728,Sugarcane,Nakuru,147,91.16,20.5,116.1
2017-12-27 11:46:36.319263840,Tea,Muranga,235,54.91,18.4,121.7
2017-12-28 12:19:09.349869952,Sorghum,Eldoret,675,94.03,31.5,164.1
2017-12-29 12:51:42.380476064,Tea,Nakuru,325,79.25,31.5,104.4
2017-12-30 13:24:15.411082208,Sorghum,Nairobi,711,123.01,26.5,155.2
2017-12-31 13:56:48.441688320,Rice,Nakuru,818,65.27,33.5,124.7
2018-01-01 14:29:21.472294432,Sugarcane,Eldoret,526,67.89,21.6,65.2
2018-01-02 15:01:54.502900576,Tea,Embu,920,79.7,29.9,103.3
2018-01-03 15:34:27.533506688,Maize,Meru,856,64.32,28.2,57.2
2018-01-04 16:07:00.564112800,Sugarcane,Embu,216,113.66,29.1,39.9
2018-01-05 16:39:33.594718944,Beans,Muranga,183,122.37,33.7,56.6
2018-01-06 17:12:06.625325056,Rice,Eldoret,490,149.77,30.3,119.9
2018-01-07 17:44:39.655931168,Maize,Nairobi,271,146.78,27.3,160.2
2018-01-08 18:17:12.686537280,Maize,Meru,390,147.51,32.6,177.7
2018-01-09 18:49:45.717143424,Wheat,Meru,680,75.75,21.5,43.1
2018-01-10 19:22:18.747749536,Beans,Kisii,366,88.43,19.4,43.0
2018-01-11 19:54:51.778355648,Beans,Mombasa,691,84.65,21.3,61.9
2018-01-12 20:27:24.808961792,Wheat,Nakuru,204,147.11,32.5,163.4
2018-01-13 20:59:57.839567904,Sugarcane,Kisii,875,54.69,29.2,11.3
2018-01-14 21:32:30.870174016,Coffee,Eldoret,938,99.1,30.3,68.6
2018-01-15 22:05:03.900780128,Sugarcane,Mombasa,464,144.6,19.7,29.6
2018-01-16 22:37:36.931386272,Sorghum,Nakuru,830,50.51,31.9,159.9
2018-01-17 23:10:09.961992384,Sorghum,Muranga,457,65.26,24.2,59.8
2018-01-18 23:42:42.992598496,Beans,Kisii,593,149.75,34.7,80.7
2018-01-20 00:15:16.023204640,Wheat,Nakuru,458,90.46,22.5,56.4
2018-01-21 00:47:49.053810752,Sugarcane,Eldoret,968,74.66,19.1,34.1
2018-01-22 01:20:22.084416864,Beans,Embu,908,74.96,34.3,124.8
2018-01-23 01:52:55.115022976,Tea,Nakuru,812,125.97,16.8,94.3
2018-01-24 02:25:28.145629120,Rice,Eldoret,289,117.0,27.9,15.6
2018-01-25 02:58:01.176235232,Maize,Nairobi,408,52.75,25.1,153.9
2018-01-26 03:30:34.206841344,Tea,Nakuru,151,89.76,20.2,139.8
2018-01-27 04:03:07.237447488,Maize,Kisii,383,116.82,29.5,88.1
2018-01-28 04:35:40.268053600,Wheat,Muranga,228,56.1,30.0,130.6
2018-01-29 05:08:13.298659712,Sorghum,Meru,947,85.92,29.7,140.9
2018-01-30 05:40:46.329265824,Rice,Kisii,213,65.9,17.3,60.9
2018-01-31 06:13:19.359871968,Rice,Nairobi,410,113.15,21.7,140.6
2018-02-01 06:45:52.390478080,Wheat,Nakuru,121,69.56,17.2,20.0
2018-02-02 07:18:25.421084192,Coffee,Kisii,928,71.61,32.2,97.9
2018-02-03 07:50:58.451690336,Tea,Embu,522,65.57,27.7,14.9
2018-02-04 08:23:31.482296448,Tea,Muranga,286,85.52,18.2,92.7
2018-02-05 08:56:04.512902560,Tea,Meru,539,148.55,23.4,25.6
2018-02-06 09:28:37.543508672,Rice,Meru,696,65.57,25.1,166.3
2018-02-07 10:01:10.574114816,Coffee,Kisii,236,102.36,29.3,168.4
2018-02-08 10:33:43.604720928,Maize,Mombasa,862,140.42,19.9,16.2
2018-02-09 11:06:16.635327040,Sorghum,Meru,488,68.35,27.9,9.9
2018-02-10 11:38:49.665933184,Wheat,Muranga,762,62.2,19.3,42.9
2018-02-11 12:11:22.696539296,Rice,Meru,449,78.27,16.8,22.6
2018-02-12 12:43:55.727145408,Coffee,Embu,102,73.74,28.7,189.4
2018-02-13 13:16:28.757751520,Beans,Eldoret,712,89.14,18.9,26.7
2018-02-14 13:49:01.788357664,Beans,Mombasa,104,76.26,33.1,8.3
