Date,Crop_Type,Region,Market_Price_Per_Tonne_USD
2022-04-12,Tomatoes,Nandi,43.17
2016-01-10,Coffee,Uasin Gishu,146.0
2020-10-21,Tomatoes,Meru,68.76
2020-07-14,Tomatoes,Muranga,105.92
2017-11-19,Sorghum,Nairobi,53.81
2023-12-04,Wheat,Nakuru,106.39
2020-03-04,Tomatoes,Nandi,44.68
2019-12-29,Sorghum,Kericho,132.26
2019-01-14,Sorghum,Kiambu,154.65
2021-02-20,Tomatoes,Meru,76.84
2018-03-25,Maize,Embu,70.99
2023-11-18,Wheat,Embu,93.76
2022-12-04,Cabbage,Uasin Gishu,114.4
2017-11-30,Tomatoes,Meru,62.68
2023-08-01,Potatoes,Nakuru,136.4
2020-09-01,Potatoes,Kisii,63.82
2015-12-26,Coffee,Nairobi,40.66
2023-08-13,Wheat,Nakuru,102.91
2022-02-20,Sorghum,Nairobi,53.82
2022-06-12,Sugarcane,Muranga,123.79
2020-08-03,Beans,Muranga,60.1
2018-02-15,Tea,Meru,138.09
2019-06-24,Sugarcane,Meru,96.44
2018-11-04,Wheat,Embu,107.95
2020-04-27,Wheat,Kiambu,62.39
2016-11-09,Tomatoes,Uasin Gishu,57.6
2021-10-23,Tomatoes,Kiambu,115.76
2023-02-28,Sugarcane,Nakuru,70.66
2015-01-07,Sorghum,Embu,86.31
2023-12-12,Coffee,Nairobi,97.53
2021-10-04,Tomatoes,Kisii,67.56
2019-05-11,Tea,Nandi,135.45
2017-04-12,Tea,Kericho,152.73
2023-12-09,Coffee,Muranga,91.83
2022-02-19,Maize,Kiambu,150.11
2023-10-25,Maize,Uasin Gishu,145.92
2019-12-16,Wheat,Kisii,59.93
2023-12-18,Tomatoes,Kisii,60.81
2017-07-02,Potatoes,Muranga,97.29
2020-07-04,Sugarcane,Kericho,103.1
2018-12-13,Cabbage,Meru,80.94
2018-12-21,Coffee,Kisii,77.55
2023-05-13,Wheat,Nakuru,91.76
2019-02-11,Potatoes,Nakuru,122.86
2015-05-06,Tomatoes,Meru,50.13
2021-09-08,Potatoes,Nairobi,125.27
2017-03-27,Potatoes,Embu,151.15
2023-01-07,Coffee,Meru,131.62
2020-01-04,Wheat,Kericho,63.0
2016-07-29,Sorghum,Nakuru,50.5
2021-06-30,Tea,Kisii,98.85
2018-11-16,Sugarcane,Nakuru,154.77
2017-07-18,Wheat,Nandi,138.29
2019-01-03,Cabbage,Embu,107.53
2023-12-20,Potatoes,Uasin Gishu,57.16
2017-04-12,Sorghum,Nandi,125.66
2017-11-20,Coffee,Nairobi,137.56
2019-07-07,Beans,Muranga,152.21
2020-03-15,Sugarcane,Nandi,113.45
2018-12-28,Sugarcane,Nairobi,101.74
2022-11-24,Tea,Nairobi,114.3
2023-02-21,Beans,Uasin Gishu,153.19
2018-10-31,Tomatoes,Muranga,115.38
2016-03-18,Beans,Kiambu,70.91
2020-10-23,Potatoes,Meru,116.34
2016-07-10,Potatoes,Kisii,145.57
2018-03-24,Potatoes,Kericho,108.04
2020-07-30,Potatoes,Kericho,100.32
2015-12-29,Wheat,Kericho,128.0
2021-10-31,Sugarcane,Kiambu,119.32
2018-06-11,Beans,Meru,46.8
2020-01-16,Sugarcane,Kericho,127.04
2021-04-28,Cabbage,Meru,88.91
2020-01-25,Beans,Kisii,152.91
2020-12-12,Wheat,Kericho,156.5
2017-06-29,Cabbage,Muranga,93.85
2015-09-02,Sugarcane,Nairobi,156.26
2016-06-25,Cabbage,Kericho,77.3
2021-12-07,Tea,Meru,121.92
2020-12-09,Cabbage,Nairobi,49.01
2020-12-12,Beans,Uasin Gishu,57.4
2019-04-22,Potatoes,Kericho,143.74
2021-01-26,Potatoes,Kericho,147.25
2015-05-04,Tomatoes,Nandi,103.91
2023-07-04,Sugarcane,Nairobi,80.77
2023-08-25,Tea,Kericho,94.12
2022-05-17,Beans,Muranga,144.35
2019-09-28,Beans,Kisii,65.32
2017-02-24,Coffee,Nairobi,75.38
2020-08-05,Maize,Kisii,134.25
2021-02-26,Sugarcane,Embu,152.23
2021-08-13,Beans,Meru,51.15
2017-03-07,Sorghum,Uasin Gishu,136.45
2015-03-18,Beans,Nandi,117.41
2015-02-28,Coffee,Muranga,67.69
2021-10-14,Cabbage,Uasin Gishu,130.7
2022-05-09,Wheat,Nandi,127.35
2019-03-04,Wheat,Uasin Gishu,57.04
2020-04-20,Sorghum,Uasin Gishu,100.27
2020-11-26,Sorghum,Nakuru,130.99
2023-05-14,Tomatoes,Meru,62.99
2018-07-25,Wheat,Kiambu,95.53
2015-03-09,Cabbage,Nandi,54.49
2023-08-07,Wheat,Muranga,76.82
2023-11-11,Maize,Nairobi,66.15
2021-06-10,Sugarcane,Uasin Gishu,100.61
2020-04-16,Wheat,Uasin Gishu,56.95
2022-06-14,Potatoes,Nandi,85.98
2015-12-31,Tomatoes,Embu,73.02
2017-03-31,Coffee,Kiambu,129.53
2018-11-03,Sorghum,Uasin Gishu,123.96
2021-07-18,Maize,Kericho,51.39
2017-08-04,Sorghum,Nakuru,154.42
2023-01-25,Tomatoes,Kisii,129.36
2019-04-27,Beans,Nakuru,113.92
2018-10-09,Maize,Kiambu,97.32
2018-12-10,Tea,Kericho,61.35
2023-09-16,Maize,Nakuru,155.44
2017-01-31,Tomatoes,Kisii,40.94
2015-12-07,Coffee,Nairobi,123.1
2023-03-09,Maize,Meru,100.89
2016-01-18,Tomatoes,Nairobi,148.31
2017-09-30,Cabbage,Meru,85.68
2019-04-06,Sugarcane,Embu,102.24
2015-10-27,Wheat,Embu,129.08
2015-05-19,Cabbage,Embu,45.71
2015-12-25,Tomatoes,Nakuru,46.54
2017-04-15,Potatoes,Embu,65.4
2019-03-03,Beans,Meru,57.57
2019-06-16,Wheat,Nairobi,40.77
2020-06-05,Potatoes,Nandi,114.76
2018-07-27,Coffee,Uasin Gishu,135.51
2021-12-05,Sorghum,Meru,154.85
2017-06-27,Tea,Nairobi,92.91
2018-02-08,Wheat,Nairobi,73.57
2022-12-23,Cabbage,Uasin Gishu,143.67
2020-12-26,Beans,Kericho,141.33
2017-09-22,Potatoes,Nandi,114.98
2021-10-18,Tomatoes,Kericho,72.78
2021-12-31,Wheat,Kericho,149.02
2021-05-09,Sorghum,Nairobi,61.41
2023-09-06,Tomatoes,Kisii,45.24
2020-11-21,Potatoes,Muranga,135.59
2018-05-22,Beans,Meru,107.64
2019-11-20,Maize,Nakuru,69.58
2022-09-10,Sorghum,Kericho,120.51
2022-10-05,Tomatoes,Embu,132.01
2015-06-14,Sorghum,Nakuru,141.35
2017-09-25,Coffee,Kiambu,73.86
2022-01-11,Tomatoes,Kisii,43.07
2018-07-31,Wheat,Nakuru,101.2
2022-01-08,Maize,Uasin Gishu,142.73
2016-10-18,Maize,Muranga,64.94
2022-04-14,Tea,Nandi,90.54
2021-01-20,Sorghum,Uasin Gishu,70.77
2020-03-24,Cabbage,Kericho,41.6
2020-08-08,Maize,Kisii,147.82
2020-10-12,Maize,Kisii,56.21
2023-08-29,Coffee,Kericho,132.01
2018-02-14,Sugarcane,Muranga,81.59
2020-03-04,Coffee,Nairobi,73.32
2015-09-24,Coffee,Nakuru,152.92
2020-01-20,Sugarcane,Embu,118.86
2019-09-05,Sorghum,Kericho,122.43
2023-10-17,Tomatoes,Embu,131.16
2021-04-12,Beans,Nakuru,80.91
2021-09-08,Cabbage,Muranga,107.64
2019-02-19,Maize,Nairobi,72.43
2016-04-20,Tea,Nandi,140.14
2017-09-03,Cabbage,Muranga,111.92
2018-04-22,Tomatoes,Embu,69.21
2017-11-09,Sugarcane,Kisii,147.97
2020-05-14,Cabbage,Kisii,109.7
2016-07-11,Maize,Kiambu,99.4
2017-10-14,Cabbage,Meru,44.14
2019-05-25,Beans,Uasin Gishu,149.18
2017-06-01,Sugarcane,Uasin Gishu,154.27
2021-01-03,Cabbage,Kericho,107.51
2016-10-27,Maize,Embu,93.1
2022-04-21,Maize,Uasin Gishu,83.15
2019-11-07,Cabbage,Uasin Gishu,72.17
2022-11-07,Sorghum,Muranga,108.94
2017-05-13,Tea,Nandi,55.37
2016-08-04,Potatoes,Embu,150.3
2023-05-29,Coffee,Kiambu,61.12
2016-11-25,Sugarcane,Nandi,129.46
2018-06-05,Potatoes,Kiambu,76.83
2023-09-09,Tomatoes,Embu,67.13
2019-05-30,Tomatoes,Nairobi,106.94
2018-05-24,Maize,Nairobi,131.81
2021-09-20,Tomatoes,Uasin Gishu,127.21
2016-02-03,Sorghum,Kericho,68.05
2020-04-30,Tea,Kisii,79.66
2016-12-15,Tomatoes,Muranga,144.26
2016-12-04,Beans,Uasin Gishu,126.79
2022-09-09,Tea,Meru,125.52
2021-12-21,Sorghum,Nairobi,72.27
2019-09-11,Potatoes,Uasin Gishu,135.04
2020-05-26,Tea,Kisii,83.01
2023-04-10,Tea,Kiambu,88.17
2015-03-23,Potatoes,Kiambu,74.51
2016-08-26,Sorghum,Nakuru,54.57
2020-05-24,Tomatoes,Muranga,90.45
2019-09-07,Maize,Kericho,42.03
2020-08-08,Sugarcane,Kiambu,94.71
2022-09-20,Potatoes,Nakuru,127.0
2017-06-21,Potatoes,Nairobi,155.29
2015-12-31,Potatoes,Kiambu,49.43
2015-06-12,Potatoes,Kericho,73.75
2023-07-17,Sugarcane,Uasin Gishu,99.3
2022-01-02,Sugarcane,Kisii,60.45
2020-02-07,Tomatoes,Meru,54.02
2015-04-26,Cabbage,Kiambu,94.28
2023-03-08,Cabbage,Meru,109.69
2021-07-12,Wheat,Meru,138.42
2017-05-30,Potatoes,Meru,159.74
2022-08-16,Potatoes,Nandi,132.91
2017-04-19,Tea,Meru,66.56
2021-01-03,Cabbage,Nandi,129.76
2018-09-08,Tomatoes,Kisii,104.46
2021-10-26,Maize,Meru,94.1
2022-11-24,Wheat,Nakuru,152.29
2017-11-02,Wheat,Meru,124.25
2017-07-31,Tomatoes,Embu,121.8
2019-09-21,Maize,Muranga,41.41
2021-05-23,Tea,Nakuru,143.81
2022-07-30,Sugarcane,Kericho,135.2
2018-02-11,Coffee,Kiambu,75.87
2021-12-02,Cabbage,Kisii,75.05
2015-01-22,Potatoes,Kisii,46.42
2019-10-16,Tomatoes,Embu,46.1
2016-11-13,Cabbage,Embu,120.23
2023-02-01,Potatoes,Embu,62.35
2020-01-08,Coffee,Embu,150.83
2021-06-25,Coffee,Embu,141.09
2015-05-06,Sugarcane,Nairobi,81.87
2015-10-04,Sorghum,Uasin Gishu,85.61
2020-06-22,Coffee,Kisii,79.27
2018-05-12,Cabbage,Embu,51.09
2021-02-19,Beans,Kiambu,43.77
2016-11-26,Beans,Nairobi,94.26
2018-08-02,Potatoes,Nakuru,153.16
2015-02-26,Potatoes,Nakuru,150.07
2023-11-09,Sorghum,Nandi,137.18
2015-01-19,Beans,Uasin Gishu,115.43
2021-04-30,Potatoes,Nakuru,142.75
2022-10-12,Coffee,Embu,101.81
2015-04-23,Potatoes,Kisii,61.62
2016-06-25,Wheat,Nandi,122.1
2022-05-18,Sorghum,Muranga,150.48
2016-08-01,Tomatoes,Nairobi,42.35
2017-12-24,Maize,Muranga,70.17
2015-01-25,Tea,Muranga,71.85
2019-04-22,Maize,Embu,51.88
2020-08-10,Maize,Muranga,67.06
2023-02-06,Sugarcane,Muranga,86.08
2019-04-22,Tomatoes,Nakuru,152.78
2015-05-21,Potatoes,Kericho,143.23
2019-11-03,Sugarcane,Nandi,153.52
2016-10-09,Maize,Muranga,54.47
2021-02-13,Wheat,Uasin Gishu,43.37
2023-10-05,Tea,Kiambu,53.19
2015-07-20,Maize,Nandi,149.72
2023-10-04,Beans,Uasin Gishu,58.9
2015-09-14,Tomatoes,Kiambu,108.72
2016-06-30,Tomatoes,Muranga,67.31
2021-02-19,Tomatoes,Kericho,42.48
2022-07-13,Sorghum,Meru,50.15
2023-09-11,Sorghum,Kisii,125.18
2017-03-12,Coffee,Uasin Gishu,61.88
2017-07-30,Cabbage,Muranga,67.5
2016-02-18,Tea,Nandi,85.27
2020-07-07,Sugarcane,Nakuru,118.87
2018-10-13,Potatoes,Muranga,96.32
2018-01-03,Maize,Meru,153.35
2017-06-28,Cabbage,Muranga,92.1
2015-07-07,Potatoes,Muranga,63.9
2020-07-08,Sugarcane,Kisii,104.34
2018-08-06,Cabbage,Nakuru,94.11
2020-09-23,Potatoes,Uasin Gishu,134.46
2020-10-31,Wheat,Embu,152.21
2018-02-20,Sorghum,Embu,140.36
2015-12-24,Sugarcane,Nandi,86.68
2019-04-01,Tea,Kericho,65.93
2017-12-25,Beans,Muranga,149.74
2023-03-03,Wheat,Nandi,86.31
2019-08-08,Sorghum,Kericho,132.42
2021-08-19,Tomatoes,Uasin Gishu,158.74
2015-06-11,Sorghum,Uasin Gishu,109.29
2023-12-04,Cabbage,Nakuru,97.59
2021-06-27,Coffee,Embu,123.98
2016-03-25,Wheat,Embu,63.27
2019-02-06,Tomatoes,Nandi,98.59
2017-11-02,Cabbage,Kisii,77.48
2021-02-09,Sugarcane,Embu,59.71
2020-11-28,Tea,Kisii,113.22
2020-05-04,Sorghum,Kisii,109.08
2021-12-30,Sugarcane,Uasin Gishu,131.34
2018-08-06,Tomatoes,Nakuru,144.76
2021-05-31,Cabbage,Nandi,66.45
2023-01-30,Coffee,Kiambu,133.56
2018-05-23,Sorghum,Nandi,84.09
2017-08-31,Tea,Kisii,115.46
2016-09-23,Coffee,Kericho,142.03
2019-05-10,Potatoes,Kericho,70.74
2017-11-16,Cabbage,Nakuru,112.12
2022-08-12,Sugarcane,Uasin Gishu,97.64
2019-05-08,Sorghum,Uasin Gishu,134.87
2021-06-26,Sorghum,Kisii,123.67
2023-02-08,Tomatoes,Kisii,132.36
2019-08-21,Tea,Meru,74.55
2016-03-12,Beans,Meru,124.52
2022-09-29,Potatoes,Kisii,112.7
2019-04-06,Coffee,Embu,94.8
2017-12-12,Wheat,Nandi,85.4
2018-07-28,Wheat,Embu,79.79
2022-08-05,Sorghum,Uasin Gishu,41.16
2020-09-09,Tomatoes,Kiambu,60.35
2021-07-12,Maize,Nandi,47.08
2015-07-02,Sorghum,Embu,141.8
2023-06-22,Wheat,Embu,143.21
2022-02-04,Wheat,Nairobi,141.54
2019-01-09,Potatoes,Nandi,138.15
2023-08-12,Sugarcane,Kiambu,66.56
2023-06-09,Maize,Nakuru,99.01
2019-01-19,Sorghum,Nakuru,148.94
2019-05-09,Potatoes,Embu,131.17
2019-05-07,Tomatoes,Kisii,40.22
2016-10-21,Potatoes,Kiambu,95.13
2015-06-09,Sorghum,Kiambu,41.28
2023-06-13,Cabbage,Uasin Gishu,73.68
2023-11-24,Beans,Kericho,92.29
2021-09-25,Sorghum,Nairobi,147.15
2017-10-08,Tea,Uasin Gishu,118.53
2015-02-22,Wheat,Kiambu,83.5
2021-09-21,Maize,Muranga,98.88
2022-12-04,Maize,Kisii,138.09
2017-11-11,Sugarcane,Kiambu,75.96
2017-11-19,Beans,Nairobi,113.8
2022-07-13,Tea,Kiambu,71.47
2021-04-26,Wheat,Nandi,97.6
2018-05-13,Maize,Nandi,42.96
2023-07-28,Tea,Meru,142.27
2019-02-03,Potatoes,Nairobi,45.8
2022-09-24,Sugarcane,Embu,66.92
2019-01-29,Sorghum,Kericho,80.02
2017-11-01,Sorghum,Embu,115.02
2020-05-04,Cabbage,Kericho,126.4
2017-04-29,Wheat,Kericho,49.65
2015-12-20,Tea,Kericho,45.22
2018-01-03,Coffee,Nakuru,135.88
2022-12-30,Maize,Kericho,125.46
2019-10-06,Tomatoes,Kiambu,139.79
2019-01-04,Tomatoes,Muranga,121.18
2017-09-17,Sorghum,Nairobi,130.12
2018-06-18,Coffee,Muranga,85.48
2023-05-24,Tomatoes,Meru,110.82
2020-02-28,Beans,Kiambu,136.65
2023-10-31,Beans,Kericho,60.65
2019-12-15,Wheat,Nakuru,90.74
2023-09-03,Coffee,Uasin Gishu,128.86
2021-05-30,Beans,Embu,103.92
2021-03-06,Beans,Nandi,121.8
2018-01-16,Sorghum,Nairobi,75.14
2017-03-28,Tomatoes,Muranga,43.88
2019-12-05,Wheat,Kiambu,43.5
2020-05-14,Tea,Uasin Gishu,153.13
2021-09-03,Potatoes,Kisii,153.34
2021-06-30,Maize,Kisii,65.35
2023-03-07,Maize,Nandi,57.7
2017-06-07,Sugarcane,Kisii,42.18
2020-01-30,Potatoes,Embu,67.75
2018-03-26,Potatoes,Meru,80.12
2016-10-29,Maize,Kisii,68.95
2016-09-24,Maize,Nandi,135.69
2022-03-09,Tea,Meru,129.93
2019-07-01,Coffee,Embu,49.72
2015-05-17,Coffee,Nandi,123.68
2020-04-30,Tea,Kisii,102.47
2019-08-25,Tomatoes,Kericho,55.86
2016-03-03,Potatoes,Nairobi,128.74
2019-01-15,Cabbage,Kisii,50.33
2022-04-13,Potatoes,Nandi,61.26
2023-02-06,Sugarcane,Nairobi,57.91
2017-03-29,Maize,Nairobi,152.68
2020-12-28,Potatoes,Meru,123.78
2018-01-11,Maize,Embu,89.35
2021-02-02,Potatoes,Kisii,138.66
2015-07-17,Sugarcane,Uasin Gishu,65.92
2022-04-25,Tomatoes,Kericho,151.73
2020-06-18,Cabbage,Embu,123.64
2022-07-01,Beans,Uasin Gishu,107.15
2021-09-14,Tea,Uasin Gishu,135.36
2016-04-15,Tea,Muranga,117.37
2021-03-15,Cabbage,Meru,146.45
2020-05-02,Potatoes,Nakuru,139.5
2017-07-17,Beans,Kiambu,63.74
2020-07-03,Sugarcane,Kiambu,68.76
2022-05-03,Coffee,Meru,47.81
2023-03-18,Potatoes,Meru,66.42
2017-06-24,Tomatoes,Uasin Gishu,81.22
2021-01-31,Maize,Meru,43.46
2015-01-23,Wheat,Uasin Gishu,77.8
2015-08-23,Potatoes,Embu,132.59
2023-06-12,Wheat,Nakuru,140.84
2018-01-29,Potatoes,Muranga,41.06
2017-07-17,Cabbage,Uasin Gishu,40.86
2016-06-06,Wheat,Meru,57.56
2019-12-14,Potatoes,Nairobi,144.71
2016-03-06,Tea,Kisii,96.31
2017-03-03,Wheat,Kiambu,157.95
2019-06-18,Potatoes,Nakuru,146.48
2019-10-03,Coffee,Kisii,146.82
2016-06-16,Maize,Nandi,55.42
2023-04-15,Coffee,Meru,97.03
2019-10-13,Beans,Uasin Gishu,159.23
2019-08-03,Potatoes,Muranga,57.89
2018-08-09,Sorghum,Nairobi,108.91
2022-10-28,Tomatoes,Muranga,81.31
2017-07-01,Coffee,Kisii,86.54
2018-01-29,Wheat,Nairobi,146.9
2019-03-06,Cabbage,Kericho,110.55
2018-08-20,Tomatoes,Kiambu,131.05
2022-12-28,Sorghum,Meru,120.79
2022-01-31,Sugarcane,Nandi,103.48
2017-10-20,Potatoes,Kisii,135.01
2019-04-26,Cabbage,Uasin Gishu,156.49
2018-10-10,Potatoes,Kiambu,156.02
2019-02-28,Beans,Nandi,134.73
2019-08-09,Sorghum,Muranga,98.48
2020-06-20,Potatoes,Kiambu,59.58
2015-08-15,Wheat,Nandi,45.34
2018-06-13,Beans,Nandi,67.77
2017-05-22,Tea,Muranga,80.83
2017-06-10,Sugarcane,Nandi,55.58
2019-01-18,Sorghum,Nakuru,66.97
2017-11-02,Maize,Nairobi,50.03
2021-03-07,Cabbage,Nakuru,102.84
2022-08-20,Coffee,Muranga,55.16
2016-02-01,Potatoes,Embu,129.13
2018-01-28,Cabbage,Kiambu,79.92
2020-09-09,Cabbage,Kericho,120.65
2023-01-24,Maize,Uasin Gishu,145.9
2016-10-10,Maize,Uasin Gishu,50.32
2015-11-25,Beans,Kisii,158.68
2023-11-12,Sorghum,Kisii,117.43
2019-01-22,Wheat,Muranga,46.4
2017-08-09,Sugarcane,Kisii,77.68
2020-06-28,Maize,Uasin Gishu,146.35
2020-07-09,Maize,Nakuru,111.55
2023-09-07,Coffee,Kericho,74.47
2022-04-22,Tea,Uasin Gishu,152.86
2020-02-22,Maize,Nakuru,134.47
2018-04-11,Tea,Embu,128.26
2019-11-08,Beans,Muranga,146.61
2015-06-11,Wheat,Meru,132.37
2019-10-18,Cabbage,Embu,74.41
2017-02-14,Maize,Embu,110.07
2020-01-02,Potatoes,Uasin Gishu,141.07
2021-05-10,Tea,Muranga,61.7
2023-06-02,Coffee,Nairobi,59.56
2017-11-17,Sugarcane,Nandi,59.08
2021-07-01,Coffee,Embu,63.31
2017-07-28,Maize,Kisii,52.39
2023-10-26,Sorghum,Nakuru,140.52
2016-06-23,Cabbage,Nairobi,138.2
2021-12-10,Wheat,Muranga,58.16
2017-04-01,Potatoes,Meru,124.66
2019-01-01,Sorghum,Kericho,115.24
2017-12-24,Coffee,Nairobi,73.14
2015-12-22,Tea,Meru,67.28
2015-08-23,Tea,Uasin Gishu,70.07
2021-03-24,Sorghum,Kiambu,127.68
2019-03-29,Tea,Nandi,78.32
2020-09-27,Coffee,Uasin Gishu,73.36
2015-04-28,Sorghum,Muranga,42.7
2020-10-02,Coffee,Kiambu,148.99
2019-08-01,Potatoes,Meru,130.32
2022-02-25,Cabbage,Kiambu,96.73
2017-12-03,Sugarcane,Kericho,153.15
2020-10-01,Potatoes,Kisii,75.22
2016-07-11,Potatoes,Kisii,120.96
2023-09-09,Tea,Uasin Gishu,76.62
2019-12-21,Maize,Uasin Gishu,77.75
2020-06-28,Tomatoes,Muranga,141.37
2022-12-25,Tea,Muranga,134.44
2016-02-02,Maize,Nakuru,75.29
2023-10-15,Coffee,Kericho,49.77
2016-11-05,Tomatoes,Muranga,82.91
2016-01-22,Tea,Embu,131.21
2020-11-28,Tomatoes,Kericho,52.07
2022-04-15,Tomatoes,Nakuru,120.65
2020-08-26,Beans,Kisii,146.77
2023-11-28,Cabbage,Nairobi,61.51
2017-06-02,Beans,Nakuru,143.46
2016-06-24,Maize,Nakuru,46.16
2015-06-20,Wheat,Uasin Gishu,120.03
2021-09-22,Sorghum,Nandi,134.92
2017-01-09,Sugarcane,Kiambu,93.37
2018-11-02,Wheat,Kisii,64.45
2023-12-04,Sorghum,Meru,150.97
2022-12-15,Maize,Meru,42.4
2021-03-27,Maize,Muranga,106.61
2015-04-29,Coffee,Kisii,84.74
2023-11-02,Sugarcane,Embu,95.33
2022-10-02,Cabbage,Muranga,104.39
2021-11-17,Tomatoes,Muranga,104.17
2020-11-21,Beans,Nakuru,64.43
2022-07-08,Beans,Kisii,121.56
2020-06-18,Maize,Kiambu,42.3
2019-09-02,Beans,Muranga,42.54
2019-09-19,Maize,Nandi,97.42
2021-01-31,Tomatoes,Kericho,105.03
2022-08-24,Maize,Embu,72.99
2019-08-25,Coffee,Embu,106.2
2018-12-15,Cabbage,Muranga,101.93
2023-10-11,Potatoes,Nandi,81.91
2019-10-26,Tea,Kericho,118.21
2019-03-05,Cabbage,Nairobi,154.95
2016-10-26,Cabbage,Uasin Gishu,98.9
2015-02-02,Wheat,Uasin Gishu,134.33
2020-10-03,Sugarcane,Uasin Gishu,69.71
2022-01-10,Sugarcane,Nakuru,131.43
2022-09-04,Sorghum,Embu,117.87
2020-08-21,Tea,Meru,116.76
2019-04-01,Tomatoes,Meru,147.16
2016-12-20,Potatoes,Nakuru,68.0
2022-02-15,Potatoes,Muranga,84.21
2021-08-17,Sugarcane,Kisii,49.97
2016-04-28,Cabbage,Kisii,127.13
2017-08-30,Coffee,Uasin Gishu,141.26
2022-04-24,Sorghum,Kisii,88.7
2015-11-03,Maize,Muranga,82.82
2016-04-01,Sorghum,Nairobi,119.04
2021-01-16,Wheat,Nakuru,49.07
2015-11-27,Sorghum,Nairobi,75.26
2022-09-24,Cabbage,Embu,83.95
2015-08-13,Tomatoes,Kisii,102.23
2023-04-19,Cabbage,Kericho,97.19
2022-08-08,Sugarcane,Uasin Gishu,65.04
2019-01-19,Tomatoes,Nakuru,104.89
2023-07-14,Beans,Uasin Gishu,151.1
2023-12-30,Tomatoes,Kisii,43.25
2017-12-18,Sorghum,Kiambu,121.64
2016-10-05,Sorghum,Kisii,114.97
2016-09-07,Sorghum,Nakuru,150.93
2015-07-14,Beans,Meru,117.44
2016-05-03,Sugarcane,Nakuru,114.98
2021-01-13,Maize,Nandi,132.38
2022-04-11,Tea,Kericho,72.14
2018-06-03,Sugarcane,Kisii,111.49
2021-09-25,Sorghum,Nandi,102.33
2023-12-21,Sugarcane,Meru,92.62
2018-01-07,Wheat,Muranga,49.54
2018-02-21,Potatoes,Muranga,75.12
2021-11-23,Potatoes,Kericho,73.6
2018-05-26,Tea,Embu,126.91
2016-05-30,Tea,Kericho,150.48
2019-06-14,Maize,Kericho,67.69
2018-02-01,Wheat,Kericho,48.95
2016-01-28,Cabbage,Kericho,159.99
2016-09-22,Sugarcane,Kericho,122.94
2020-01-22,Tomatoes,Nairobi,146.38
2022-04-09,Tomatoes,Meru,57.27
2017-09-06,Cabbage,Nakuru,136.09
2016-03-09,Potatoes,Kisii,137.6
2023-10-20,Cabbage,Nandi,58.18
2022-01-31,Sugarcane,Kericho,59.37
2015-10-05,Wheat,Embu,75.45
2015-08-21,Sorghum,Uasin Gishu,66.01
2019-04-02,Beans,Kisii,157.05
2019-05-14,Sorghum,Uasin Gishu,83.55
2018-01-18,Beans,Nandi,131.36
2023-12-15,Tomatoes,Nandi,136.61
2021-08-06,Tea,Kisii,86.31
2015-01-26,Sugarcane,Embu,121.91
2023-06-24,Sorghum,Nairobi,52.94
2018-11-18,Cabbage,Muranga,87.64
2021-12-29,Wheat,Nandi,156.08
2021-05-03,Wheat,Embu,60.22
2016-04-05,Potatoes,Nandi,86.29
2021-11-08,Wheat,Kiambu,134.86
2017-12-27,Wheat,Muranga,119.85
2017-10-03,Tea,Nandi,115.78
2022-12-20,Cabbage,Embu,142.39
2020-06-17,Tomatoes,Nandi,43.49
2016-05-05,Wheat,Uasin Gishu,132.54
2017-12-08,Tomatoes,Kisii,145.91
2022-02-24,Tea,Kisii,41.94
2023-09-09,Wheat,Nandi,107.08
2015-08-04,Sugarcane,Embu,81.83
2019-09-20,Potatoes,Uasin Gishu,46.09
2019-05-12,Sorghum,Nairobi,90.13
2022-02-19,Sugarcane,Nairobi,117.28
2015-06-08,Coffee,Uasin Gishu,150.28
2021-12-11,Maize,Nakuru,114.46
2016-11-16,Wheat,Embu,142.81
2022-10-12,Tomatoes,Nairobi,54.59
2019-11-12,Maize,Nakuru,65.26
2020-08-14,Beans,Embu,156.44
2020-01-18,Wheat,Uasin Gishu,146.49
2021-08-05,Coffee,Kericho,68.23
2021-11-11,Tea,Nakuru,114.52
2021-04-14,Potatoes,Nakuru,83.52
2019-05-09,Coffee,Nandi,96.23
2019-08-24,Tomatoes,Meru,143.31
2023-03-13,Tea,Meru,128.29
2021-10-05,Sorghum,Embu,68.61
2020-04-30,Tea,Nandi,77.92
2020-08-24,Wheat,Kisii,74.77
2022-08-15,Maize,Muranga,133.68
2018-02-19,Maize,Kericho,98.81
2021-05-13,Tomatoes,Muranga,154.09
2019-05-01,Tea,Nakuru,138.0
2021-11-05,Coffee,Kiambu,65.34
2022-03-30,Tomatoes,Nairobi,134.31
2021-10-29,Potatoes,Nairobi,100.73
2021-03-07,Tomatoes,Nandi,70.45
2022-07-24,Tomatoes,Meru,83.6
2021-06-07,Sorghum,Kiambu,156.66
2020-04-16,Sugarcane,Nandi,98.08
2019-10-24,Wheat,Nakuru,126.35
2020-08-12,Sorghum,Kiambu,97.25
2017-09-16,Maize,Nairobi,84.59
2019-03-22,Maize,Embu,135.57
2018-01-21,Beans,Nakuru,141.8
2022-01-11,Beans,Nandi,48.63
2016-05-07,Coffee,Kisii,73.48
2016-09-11,Maize,Uasin Gishu,100.94
2023-11-07,Sugarcane,Nakuru,77.98
2021-07-06,Sorghum,Nakuru,134.03
2021-07-08,Potatoes,Kisii,53.77
2020-09-28,Sugarcane,Kericho,135.74
2019-03-27,Beans,Embu,114.15
